ID,GlobalID,X,Y,Biogeoclimatic_Unit,Subzone,Site_Physiog,Site_Realm,Site_Group,Site_Class,Site_Association,Ignore,Site.Serie,Site_Series_Map_Unit,Site_Var_Phase_Map_Unit,F_Site_Series_NF_Class,Site_Group_2,Site_Series_Map_Unit_2,Site_Class_2,Transition,Structural_Stage_Modifier,Site_Modifier,Soil_Moisture_Regime,Soil_Nutrient_Regime,Site_Disturbance__s_,Comment__max_255_characters,Date,General_Location,Random_Point_ID,Non_GNSS_point,Accuracy__m_,Crew,Experience,Certainty,Air_Interp,StudyArea,Canyon_Cr,MAP_LABEL
2285,Air_825,957709.2447,1063294.285,SBSmc2,SBSmc,Nfor,Aquatic,Aq,Wa,NA,,Wa,NA,NA,Wa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2282,Air_790,957821.7754,1068503.487,SBSmc2,SBSmc,Nfor,Aquatic,Aq,Wa,NA,,Wa,NA,NA,Wa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2287,Air_832,958046.1563,1056071.642,SBSmc2,SBSmc,Nfor,Aquatic,Aq,Wa,NA,,Wa,NA,NA,Wa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2275,Air_752,958216.1088,1078296.509,SBSmc2,SBSmc,Nfor,Aquatic,Aq,Wa,NA,,Wa,NA,NA,Wa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2281,Air_786,958374.7675,1067124.816,SBSmc2,SBSmc,Nfor,Aquatic,Aq,Wa,NA,,Wa,NA,NA,Wa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2280,Air_785,958965.8594,1065876.23,SBSmc2,SBSmc,Nfor,Aquatic,Aq,Wa,NA,,Wa,NA,NA,Wa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2279,Air_781,959925.9757,1064211.266,SBSmc2,SBSmc,Nfor,Aquatic,Aq,Wa,NA,,Wa,NA,NA,Wa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2274,Air_555,961251.2897,1064085.741,SBSmc2,SBSmc,Nfor,Aquatic,Aq,Wa,NA,,Wa,NA,NA,Wa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2276,Air_779,961998.0632,1063950.01,SBSmc2,SBSmc,Nfor,Aquatic,Aq,Wa,NA,,Wa,NA,NA,Wa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2177,67271409-7dd6-48ca-94be-958fd2d72e11,943735.9051,1083112.539,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb07,,SBSmc2/Wb07,SBSmc2_Wb07,SBSmc2_Wb07,SBSmc2_Wb07,,,NA,1,Null,,7,C,,Some willow and lots of stepmoms,02/07/2018 19:29,Wood lot Road,49,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2176,6c46d418-bcc4-4cbb-9ab3-8bc3dd343e08,944237.7055,1082959.46,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb06,,SBSmc2/Wb06,SBSmc2_Wb06,SBSmc2_Wb06,SBSmc2_Wb06,W,SBSmc2_Wb07,NA,3,Null,,7,A,,,02/07/2018 20:11,Wood lot Road,14,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2180,5a4d6398-74e6-4a6c-a85d-e1ccfd6a3422,944359.846,1082871.832,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb08,,SBSmc2/Wb08,SBSmc2_Wb08,SBSmc2_Wb08,SBSmc2_Wb08,,,NA,1,Null,,4,,,,02/07/2018 20:07,Wood lot Road,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2175,f620c026-9546-4e52-8b7c-21f3862fb210,944409.7542,1082894.44,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb05,,SBSmc2/Wb05,SBSmc2_Wb05,SBSmc2_Wb05,SBSmc2_Wb05,W,SBSmc2_Wb20,NA,3,Null,,7,C,,,02/07/2018 19:55,Wood lot Road,96,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1839,d241ce9c-44a1-4725-8f91-12e05de8a3a5,944422.3371,1082844.53,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb20,Y,SBSmc2/Wb20,SBSmc2_Wb20,SBSmc2_Wb20,SBSmc2_Wb20,,,NA,1,Null,,7,D,,"Alder with lots of salix, esp. planifolia. Understorey more like oakfern, horsetail, with some bog indicators",02/07/2018 20:01,Wood lot Road,84,,10,WHM,1,4,NA,CanyonCreek,NA,SBSmc2
2178,d864b4cb-373b-4b86-ac68-67197605d165,944424.8465,1082950.502,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb07,,SBSmc2/Wb07,SBSmc2_Wb07,SBSmc2_Wb07,SBSmc2_Wb07,,,NA,1,Null,,7,B,,,02/07/2018 19:52,Wood lot Road,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2383,Air_407,944530.0673,1078546.157,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,CanyonCreek,Yes,SBSmc2
2384,Air_411,944924.965,1077820.633,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,CanyonCreek,Yes,SBSmc2
2392,Air_498,946000.8291,1081515.049,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,CanyonCreek,Yes,SBSmc2
2381,Air_366,946012.4739,1082014.248,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,CanyonCreek,Yes,SBSmc2
2390,Air_495,946026.8437,1082067.459,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,W,NA,Ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Yes,CanyonCreek,Yes,SBSmc2
2393,Air_499,946067.9533,1081555.837,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,CanyonCreek,Yes,SBSmc2
2389,Air_494,946101.0337,1082121.094,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,CanyonCreek,Yes,SBSmc2
2391,Air_497,946110.0264,1081674.348,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,CanyonCreek,Yes,SBSmc2
2380,Air_365,946198.5453,1081708.315,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,CanyonCreek,Yes,SBSmc2
2199,05ca2e7e-248f-45e1-a0fd-c203dcf4ae59,947288.4775,1086005.162,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb20,,SBSmc2/Wb20,SBSmc2_Wb20,SBSmc2_Wb20,SBSmc2_Wb20,,,NA,1,Null,,7,,,,06/06/2018 21:27,Babine Rd at Dome Parking,62,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2388,Air_475,947328.7719,1081273.634,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,CanyonCreek,Yes,SBSmc2
2376,Air_10,947687.6825,1081040.526,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,W,NA,Ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Yes,CanyonCreek,Yes,SBSmc2
2379,Air_159,947769.4803,1080505.872,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,W,NA,Ws,NA,NA,NA,NA,NA,NA,Influenced by beavers and shrubby,NA,NA,NA,NA,NA,NA,NA,2,Yes,CanyonCreek,Yes,SBSmc2
2386,Air_456,947792.6537,1080437.572,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,CanyonCreek,Yes,SBSmc2
2387,Air_458,947799.6103,1080582.713,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,W,NA,Ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Yes,CanyonCreek,Yes,SBSmc2
2375,Air_6,948179.3287,1079619.975,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,CanyonCreek,Yes,SBSmc2
2377,Air_11,948434.3486,1084980.272,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sparse tree cover <10%,NA,NA,NA,NA,NA,NA,NA,1,Yes,CanyonCreek,Yes,SBSmc2
1837,6dda0dc4-8f5a-42db-9e88-4e52441003b7,948807.8142,1080350.308,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb20,Y,SBSmc2/Wb20,SBSmc2_Wb20,SBSmc2_Wb20,SBSmc2_Wb20,,,NA,1,Null,,8,D,,More calarán and equiarv than sedge ,19/06/2018 18:16,Canyon Creek FSR,NA,,10,WHM,1,3,NA,CanyonCreek,NA,SBSmc2
2198,0acff4f1-1c31-45fb-ab88-5d1041899f57,948925.5738,1080355.97,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb20,,SBSmc2/Wb20,SBSmc2_Wb20,SBSmc2_Wb20,SBSmc2_Wb20,,,NA,1,Null,,,,,Productive with Act,19/06/2018 18:10,Canyon Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2382,Air_368,949468.372,1077642.089,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,CanyonCreek,Yes,SBSmc2
2174,98d115fc-b9a1-44da-9754-3b5c54dc91e0,950485.5612,1075172.115,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb05,,SBSmc2/Wb05,SBSmc2_Wb05,SBSmc2_Wb05,SBSmc2_Wb05,,,NA,1,Null,,,,,,6/14/2018 6:25:00 PM,End of Canyon Creek rd,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2192,1145d812-b3e1-43d3-96d9-69a21ead8246,950505.2762,1075094.13,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb12,,SBSmc2/Wb12,SBSmc2_Wb12,SBSmc2_Wb12,SBSmc2_Wb12,,,NA,1,Null,,,,,,6/14/2018 6:23:00 PM,End of Canyon Creek rd,94,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2191,ac5c55c0-e589-4204-90aa-6589deeb926a,950533.9123,1075063.8,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb12,,SBSmc2/Wb12,SBSmc2_Wb12,SBSmc2_Wb12,SBSmc2_Wb12,,,NA,1,Null,,,,,,6/14/2018 6:22:00 PM,End of Canyon Creek rd,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2173,68bdaea9-80ce-447c-aafc-68db91eec50b,950570.6798,1074988.856,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb05,,SBSmc2/Wb05,SBSmc2_Wb05,SBSmc2_Wb05,SBSmc2_Wb05,,,NA,1,Null,,,,,,6/14/2018 6:21:00 PM,End of Canyon Creek rd,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2190,aab407e1-5457-4b6d-a934-4442abc2a6b3,950571.9002,1074950.126,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb12,,SBSmc2/Wb12,SBSmc2_Wb12,SBSmc2_Wb12,SBSmc2_Wb12,,,NA,1,Null,,,,,,6/14/2018 6:20:00 PM,End of Canyon Creek rd,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2183,c8cf2df0-e44c-4287-8b03-08f847af8332,950579.4646,1074899.533,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb11,,SBSmc2/Wb11,SBSmc2_Wb11,SBSmc2_Wb11,SBSmc2_Wb11,,,NA,1,Null,,,,,,6/14/2018 6:18:00 PM,End of Canyon Creek rd,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2172,f3835767-b079-4485-ba20-d8a9e749f7da,950647.2108,1074827.723,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb05,,SBSmc2/Wb05,SBSmc2_Wb05,SBSmc2_Wb05,SBSmc2_Wb05,,,NA,1,Null,,,,,,6/14/2018 6:12:00 PM,End of Canyon Creek rd,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2060,38b3eeb7-e14d-41e4-b5de-0a0c1258c88e,950681.877,1074853.109,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb05,Y,SBSmc2/Wb05,SBSmc2_Wb05,SBSmc2_Wb05,SBSmc2_Wb05,W,SBSmc2_Wb12,NA,3,Null,,,,,,6/14/2018 6:10:00 PM,End of Canyon Creek rd,NA,,10,WHM,1,3,NA,CanyonCreek,NA,SBSmc2
2378,Air_157,950701.944,1074885.785,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,CanyonCreek,Yes,SBSmc2
2186,061c8cf0-dd34-4f3b-9aa6-e95459839439,950710.5104,1080383.36,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb12,,SBSmc2/Wb12,SBSmc2_Wb12,SBSmc2_Wb12,SBSmc2_Wb12,,,NA,1,Null,,7,,,,02/07/2018 21:55,Deception ATV Road,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2182,f95ba55e-5161-4bcc-a36e-ddc24eb9034c,950721.2957,1080413.769,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb11,,SBSmc2/Wb11,SBSmc2_Wb11,SBSmc2_Wb11,SBSmc2_Wb11,,,NA,1,Null,,4,,,,02/07/2018 21:58,Deception ATV Road,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2187,0739d090-95c3-4b0e-ad35-ce5aa39bd3f6,950722.5415,1080453.426,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb12,,SBSmc2/Wb12,SBSmc2_Wb12,SBSmc2_Wb12,SBSmc2_Wb12,,,NA,1,Null,,4,,,,02/07/2018 22:00,Deception ATV Road,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2189,620688c6-5dbf-45b1-a9d9-307444133c1c,950726.6918,1074831.107,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb12,,SBSmc2/Wb12,SBSmc2_Wb12,SBSmc2_Wb12,SBSmc2_Wb12,,,NA,1,Null,,,,,,6/14/2018 6:09:00 PM,End of Canyon Creek rd,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2385,Air_418,950760.775,1074973.649,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,CanyonCreek,Yes,SBSmc2
2188,692b9025-5e94-488f-9280-95d145a68463,950819.4168,1074815.644,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb12,,SBSmc2/Wb12,SBSmc2_Wb12,SBSmc2_Wb12,SBSmc2_Wb12,,,NA,1,Null,,,,,,6/14/2018 6:07:00 PM,End of Canyon Creek rd,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2171,8b4c6ac2-285e-410d-8ebe-3b40c2bf3c3c,950843.9706,1074796.009,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb05,,SBSmc2/Wb05,SBSmc2_Wb05,SBSmc2_Wb05,SBSmc2_Wb05,,,NA,1,Null,,,,,,6/14/2018 6:05:00 PM,End of Canyon Creek rd,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2328,Air_134,952253.0482,1066155.117,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,Y,Wb,NA,NA,Wb,W,NA,Ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Yes,Deception,No,SBSmc2
2336,Air_120,954676.6468,1065655.111,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2339,Air_205,954728.6943,1065902.353,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2338,Air_127,954931.6123,1065718.71,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2337,Air_122,955242.2436,1065082.821,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2340,Air_145,955433.3462,1069814.312,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2330,Air_148,956362.0356,1069338.061,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,Y,Wb,NA,NA,Wb,W,NA,Ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Yes,Deception,No,SBSmc2
2374,Air_830,956772.5327,1058200.063,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2168,fe14e3c1-d222-4d49-bd89-ad43a8843f44,956952.1583,1057089.464,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,,,SBSmc2/Wb,SBSmc2_Wb,Wb,SBSmc2_Wb,,,NA,1,Null,,,,,,27/06/2018 18:15,Hidden lake,NA,,10,"BJR,WM",1,2,NA,Deception,NA,SBSmc2
2373,Air_811,957132.3041,1069145.605,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2167,6f6bcdef-852e-4d68-94a3-19e62f04d276,957134.6749,1056771.786,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,,,SBSmc2/Wb,SBSmc2_Wb,Wb,SBSmc2_Wb,,,NA,1,Null,,,,,,27/06/2018 16:54,Hidden lake,NA,,10,"BJR,WM",1,2,NA,Deception,NA,SBSmc2
2195,b511649c-f6df-4068-af5b-bab5cf3a42c7,957605.0648,1057230.899,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb15,,SBSmc2/Wb15,SBSmc2_Wb15,SBSmc2_Wb15,SBSmc2_Wb15,,,NA,1,Null,,,,,,27/06/2018 18:25,Hidden lake fsr lower,NA,,10,EAC,3,2,NA,Deception,NA,SBSmc2
2179,43ad89ef-c835-4ad4-8094-7a0df475c528,957613.1651,1057247.702,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb08,,SBSmc2/Wb08,SBSmc2_Wb08,SBSmc2_Wb08,SBSmc2_Wb08,,,NA,1,Null,,,,,"
No Meny trip but lots of ericaceous shrubs. Trees largely Pl with a little Sb

",27/06/2018 18:26,Hidden lake fsr lower,NA,,10,EAC,3,2,NA,Deception,NA,SBSmc2
2184,647e2b72-bfe5-492c-bb16-abaa0fa5b59c,957615.6352,1057162.304,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb12,,SBSmc2/Wb12,SBSmc2_Wb12,SBSmc2_Wb12,SBSmc2_Wb12,,,NA,1,Null,,,,,"
On fringe of other wetlands between upland units ",27/06/2018 18:21,Hidden lake fsr lower,NA,,10,EAC,3,2,NA,Deception,NA,SBSmc2
2372,Air_791,957666.1102,1068031.593,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2193,bfc8d623-daa7-4e64-9fbe-bba516d3ed19,957690.4657,1057099.034,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb15,,SBSmc2/Wb15,SBSmc2_Wb15,SBSmc2_Wb15,SBSmc2_Wb15,,,NA,1,Null,,,,,,27/06/2018 17:58,Hidden lake fsr lower,NA,,10,EAC,3,2,NA,Deception,NA,SBSmc2
2194,13384e5d-9f34-4a20-bdb5-870aa89aaed4,957695.5576,1057151.611,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb15,,SBSmc2/Wb15,SBSmc2_Wb15,SBSmc2_Wb15,SBSmc2_Wb15,,,NA,1,Null,,,,,,27/06/2018 18:16,Hidden lake fsr lower,NA,,10,EAC,3,2,NA,Deception,NA,SBSmc2
2342,Air_204,957712.2628,1058597.674,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
1819,a2bf2157-a048-4288-9d16-3dea4e900c2a,957750.2594,1057060.035,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb11,Y,SBSmc2/Wb11,SBSmc2_Wb11,SBSmc2_Wb11,SBSmc2_Wb11,,,NA,1,Null,,,,,"
Could also be wm01. Emergent veg in lake, also drier microsites have Pl, Ledu gro betu Gla and I think spirea but it is far away


",27/06/2018 17:43,Hidden lake fsr lower,NA,,10,EAC,3,3,NA,Deception,NA,SBSmc2
1818,766456f2-46ee-41a1-adf2-48c155fbdf97,957782.9661,1056933.12,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb11,Y,SBSmc2/Wb11,SBSmc2_Wb11,SBSmc2_Wb11,SBSmc2_Wb11,,,NA,1,Null,,,,,"
Adjacent to hidden lake
Could also be wm01. Emergent veg on lake. Some Ledu gro but also loni inv and lady fern. Pote pal and viola. Leafy and peat mosses at margin of wetland .
Empe big and more Leduc too


",27/06/2018 17:20,Hidden lake fsr lower,NA,,10,EAC,3,3,NA,Deception,NA,SBSmc2
2331,Air_164,957804.8719,1060864.74,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,Y,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open canopy bog,NA,NA,NA,NA,NA,NA,NA,3,Yes,Deception,No,SBSmc2
2343,Air_192,958651.4424,1055818.373,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2371,Air_787,958773.7273,1066132.587,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2335,Air_109,958924.2686,1066309.938,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,W,NA,Ws,NA,NA,NA,NA,NA,NA,Looks like a sparsely treed swamp,NA,NA,NA,NA,NA,NA,NA,2,Yes,Deception,No,SBSmc2
2345,Air_234,959408.3851,1060067.904,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,W,NA,Ws,NA,NA,NA,NA,NA,NA,"A little ensure about this being a bog, could be Ws",NA,NA,NA,NA,NA,NA,NA,2,Yes,Deception,No,SBSmc2
2370,Air_784,959512.3201,1065260.645,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2325,Air_43,959560.012,1078695.912,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2369,Air_782,959790.9933,1064746.297,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,Deception,No,SBSmc2
2341,Air_176,959863.045,1064634.998,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,NA,,Wb,NA,NA,Wb,W,NA,Ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Yes,Deception,No,SBSmc2
2170,9477faaa-20e5-4293-9ade-9fb6b4de39c4,960070.6455,1079053.442,SBSmc2,SBSmc,Nfor,Wetland,W,Wb,Wb05,,SBSmc2/Wb05,SBSmc2_Wb05,SBSmc2_Wb05,SBSmc2_Wb05,,,NA,1,Null,,,,,,22/06/2018 19:43,Deception North ,NA,,10,"WHM,EAC",2,2,NA,Deception,NA,SBSmc2
